Year,StockKeyLabel,FisheriesGuild,Purpose,F,SSB,fishingPressureDescription,stockSizeDescription,landings,catches,discards,AssessmentYear,Flim,Fpa,Bpa,Blim,FMSY,MSYBtrigger
1998,rju.27.7de,elasmobranch,Advice,NA,327.1,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
1999,rju.27.7de,elasmobranch,Advice,NA,24.06,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2000,rju.27.7de,elasmobranch,Advice,NA,65.3,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2001,rju.27.7de,elasmobranch,Advice,NA,131.31,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2002,rju.27.7de,elasmobranch,Advice,NA,65.89,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2003,rju.27.7de,elasmobranch,Advice,NA,23.73,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2004,rju.27.7de,elasmobranch,Advice,NA,77.1,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2005,rju.27.7de,elasmobranch,Advice,NA,68.37,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2006,rju.27.7de,elasmobranch,Advice,NA,0,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2007,rju.27.7de,elasmobranch,Advice,NA,71.38,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
2008,rju.27.7de,elasmobranch,Advice,NA,177.28,NA,Biomass Index,2,NA,NA,2018,NA,NA,NA,NA,NA,NA
2009,rju.27.7de,elasmobranch,Advice,NA,66.64,NA,Biomass Index,21,60,41,2018,NA,NA,NA,NA,NA,NA
2010,rju.27.7de,elasmobranch,Advice,NA,40.34,NA,Biomass Index,9,166,157,2018,NA,NA,NA,NA,NA,NA
2011,rju.27.7de,elasmobranch,Advice,NA,112.44,NA,Biomass Index,20,1406,1390,2018,NA,NA,NA,NA,NA,NA
2012,rju.27.7de,elasmobranch,Advice,NA,482.04,NA,Biomass Index,6,2024,2099,2018,NA,NA,NA,NA,NA,NA
2013,rju.27.7de,elasmobranch,Advice,NA,562.98,NA,Biomass Index,3,2220,2313,2018,NA,NA,NA,NA,NA,NA
2014,rju.27.7de,elasmobranch,Advice,NA,682.78,NA,Biomass Index,10,854,891,2018,NA,NA,NA,NA,NA,NA
2015,rju.27.7de,elasmobranch,Advice,NA,910.07,NA,Biomass Index,55,632,1070,2018,NA,NA,NA,NA,NA,NA
2016,rju.27.7de,elasmobranch,Advice,NA,940.28,NA,Biomass Index,84,1501,1895,2018,NA,NA,NA,NA,NA,NA
2017,rju.27.7de,elasmobranch,Advice,NA,800.8,NA,Biomass Index,139,1376,2434,2018,NA,NA,NA,NA,NA,NA
1990,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,78,NA,NA,2019,NA,NA,NA,NA,NA,NA
1991,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,113,NA,NA,2019,NA,NA,NA,NA,NA,NA
1992,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,288,NA,NA,2019,NA,NA,NA,NA,NA,NA
1993,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,326,NA,NA,2019,NA,NA,NA,NA,NA,NA
1994,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,269,NA,NA,2019,NA,NA,NA,NA,NA,NA
1995,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,441,NA,NA,2019,NA,NA,NA,NA,NA,NA
1996,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,178,NA,NA,2019,NA,NA,NA,NA,NA,NA
1997,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,366,NA,NA,2019,NA,NA,NA,NA,NA,NA
1998,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,366,NA,NA,2019,NA,NA,NA,NA,NA,NA
1999,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,458,NA,NA,2019,NA,NA,NA,NA,NA,NA
2000,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,211,NA,NA,2019,NA,NA,NA,NA,NA,NA
2001,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,238,NA,NA,2019,NA,NA,NA,NA,NA,NA
2002,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,205,NA,NA,2019,NA,NA,NA,NA,NA,NA
2003,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,151,NA,NA,2019,NA,NA,NA,NA,NA,NA
2004,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,719,NA,NA,2019,NA,NA,NA,NA,NA,NA
2005,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,173,NA,NA,2019,NA,NA,NA,NA,NA,NA
2006,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,233,NA,NA,2019,NA,NA,NA,NA,NA,NA
2007,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,84,NA,NA,2019,NA,NA,NA,NA,NA,NA
2008,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,90,NA,NA,2019,NA,NA,NA,NA,NA,NA
2009,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,102,NA,NA,2019,NA,NA,NA,NA,NA,NA
2010,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,186,NA,NA,2019,NA,NA,NA,NA,NA,NA
2011,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,253,NA,NA,2019,NA,NA,NA,NA,NA,NA
2012,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,213,NA,NA,2019,NA,NA,NA,NA,NA,NA
2013,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,232,NA,NA,2019,NA,NA,NA,NA,NA,NA
2014,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,154,NA,NA,2019,NA,NA,NA,NA,NA,NA
2015,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,216,NA,NA,2019,NA,NA,NA,NA,NA,NA
2016,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,84,NA,NA,2019,NA,NA,NA,NA,NA,NA
2017,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,125,NA,NA,2019,NA,NA,NA,NA,NA,NA
2018,rng.27.1245a8914ab,demersal,Advice,NA,NA,F,SSB,240,NA,NA,2019,NA,NA,NA,NA,NA,NA
1985,rng.27.3a,demersal,Advice,NA,108,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
1986,rng.27.3a,demersal,Advice,NA,84,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
1987,rng.27.3a,demersal,Advice,NA,76,NA,Biomass Index,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA
1988,rng.27.3a,demersal,Advice,NA,72,NA,Biomass Index,617,NA,NA,2018,NA,NA,NA,NA,NA,NA
1989,rng.27.3a,demersal,Advice,NA,123,NA,Biomass Index,885,NA,NA,2018,NA,NA,NA,NA,NA,NA
1990,rng.27.3a,demersal,Advice,NA,50,NA,Biomass Index,1067,NA,NA,2018,NA,NA,NA,NA,NA,NA
1991,rng.27.3a,demersal,Advice,NA,107,NA,Biomass Index,1528,NA,NA,2018,NA,NA,NA,NA,NA,NA
1992,rng.27.3a,demersal,Advice,NA,189,NA,Biomass Index,2328,NA,NA,2018,NA,NA,NA,NA,NA,NA
1993,rng.27.3a,demersal,Advice,NA,59,NA,Biomass Index,1510,NA,NA,2018,NA,NA,NA,NA,NA,NA
1994,rng.27.3a,demersal,Advice,NA,87,NA,Biomass Index,1633,NA,NA,2018,NA,NA,NA,NA,NA,NA
1995,rng.27.3a,demersal,Advice,NA,118,NA,Biomass Index,2081,NA,NA,2018,NA,NA,NA,NA,NA,NA
1996,rng.27.3a,demersal,Advice,NA,100,NA,Biomass Index,2213,NA,NA,2018,NA,NA,NA,NA,NA,NA
1997,rng.27.3a,demersal,Advice,NA,114,NA,Biomass Index,1522,NA,NA,2018,NA,NA,NA,NA,NA,NA
1998,rng.27.3a,demersal,Advice,NA,256,NA,Biomass Index,1819,NA,NA,2018,NA,NA,NA,NA,NA,NA
1999,rng.27.3a,demersal,Advice,NA,149,NA,Biomass Index,3126,NA,NA,2018,NA,NA,NA,NA,NA,NA
2000,rng.27.3a,demersal,Advice,NA,129,NA,Biomass Index,2404,NA,NA,2018,NA,NA,NA,NA,NA,NA
2001,rng.27.3a,demersal,Advice,NA,105,NA,Biomass Index,3360,NA,NA,2018,NA,NA,NA,NA,NA,NA
2002,rng.27.3a,demersal,Advice,NA,175,NA,Biomass Index,4482,NA,NA,2018,NA,NA,NA,NA,NA,NA
2003,rng.27.3a,demersal,Advice,NA,NA,NA,Biomass Index,4384,NA,NA,2018,NA,NA,NA,NA,NA,NA
2004,rng.27.3a,demersal,Advice,NA,324,NA,Biomass Index,9890,NA,NA,2018,NA,NA,NA,NA,NA,NA
2005,rng.27.3a,demersal,Advice,NA,194,NA,Biomass Index,11923,NA,NA,2018,NA,NA,NA,NA,NA,NA
2006,rng.27.3a,demersal,Advice,NA,NA,NA,Biomass Index,2265,NA,NA,2018,NA,NA,NA,NA,NA,NA
2007,rng.27.3a,demersal,Advice,NA,NA,NA,Biomass Index,1,NA,NA,2018,NA,NA,NA,NA,NA,NA
2008,rng.27.3a,demersal,Advice,NA,96,NA,Biomass Index,0,NA,NA,2018,NA,NA,NA,NA,NA,NA
2009,rng.27.3a,demersal,Advice,NA,73,NA,Biomass Index,2,NA,NA,2018,NA,NA,NA,NA,NA,NA
2010,rng.27.3a,demersal,Advice,NA,33,NA,Biomass Index,1,NA,NA,2018,NA,NA,NA,NA,NA,NA
2011,rng.27.3a,demersal,Advice,NA,27,NA,Biomass Index,0,NA,NA,2018,NA,NA,NA,NA,NA,NA
2012,rng.27.3a,demersal,Advice,NA,17,NA,Biomass Index,1,NA,NA,2018,NA,NA,NA,NA,NA,NA
2013,rng.27.3a,demersal,Advice,NA,11,NA,Biomass Index,1,NA,NA,2018,NA,NA,NA,NA,NA,NA
2014,rng.27.3a,demersal,Advice,NA,26,NA,Biomass Index,1,NA,0,2018,NA,NA,NA,NA,NA,NA
2015,rng.27.3a,demersal,Advice,NA,7,NA,Biomass Index,1,NA,1,2018,NA,NA,NA,NA,NA,NA
2016,rng.27.3a,demersal,Advice,NA,NA,NA,Biomass Index,1,NA,1,2018,NA,NA,NA,NA,NA,NA
2017,rng.27.3a,demersal,Advice,NA,7,NA,Biomass Index,1,NA,2,2018,NA,NA,NA,NA,NA,NA
1988,rng.27.5b6712b,demersal,Advice,NA,NA,NA,NA,33,NA,NA,2018,NA,NA,NA,NA,NA,NA
1989,rng.27.5b6712b,demersal,Advice,NA,NA,NA,NA,2750,NA,NA,2018,NA,NA,NA,NA,NA,NA
1990,rng.27.5b6712b,demersal,Advice,NA,NA,NA,NA,7279,NA,NA,2018,NA,NA,NA,NA,NA,NA
1991,rng.27.5b6712b,demersal,Advice,NA,NA,NA,NA,10276,NA,NA,2018,NA,NA,NA,NA,NA,NA
1992,rng.27.5b6712b,demersal,Advice,NA,NA,NA,NA,12168,NA,NA,2018,NA,NA,NA,NA,NA,NA
1993,rng.27.5b6712b,demersal,Advice,NA,NA,NA,NA,12130,NA,NA,2018,NA,NA,NA,NA,NA,NA
1994,rng.27.5b6712b,demersal,Advice,NA,NA,NA,NA,9014,NA,NA,2018,NA,NA,NA,NA,NA,NA
1995,rng.27.5b6712b,demersal,Advice,NA,NA,NA,NA,9634,NA,NA,2018,NA,NA,NA,NA,NA,NA
1996,rng.27.5b6712b,demersal,Advice,NA,NA,NA,NA,9701,NA,NA,2018,NA,NA,NA,NA,NA,NA
1997,rng.27.5b6712b,demersal,Advice,NA,NA,NA,NA,10231,NA,NA,2018,NA,NA,NA,NA,NA,NA
1998,rng.27.5b6712b,demersal,Advice,NA,NA,NA,NA,12428,NA,NA,2018,NA,NA,NA,NA,NA,NA
1999,rng.27.5b6712b,demersal,Advice,NA,NA,NA,NA,17107,NA,NA,2018,NA,NA,NA,NA,NA,NA
2000,rng.27.5b6712b,demersal,Advice,NA,NA,NA,NA,17801,NA,NA,2018,NA,NA,NA,NA,NA,NA
2001,rng.27.5b6712b,demersal,Advice,NA,NA,NA,NA,24445,NA,NA,2018,NA,NA,NA,NA,NA,NA
2002,rng.27.5b6712b,demersal,Advice,NA,NA,NA,NA,24210,NA,NA,2018,NA,NA,NA,NA,NA,NA
2003,rng.27.5b6712b,demersal,Advice,NA,NA,NA,NA,21904,NA,NA,2018,NA,NA,NA,NA,NA,NA
2004,rng.27.5b6712b,demersal,Advice,NA,NA,NA,NA,22668,NA,NA,2018,NA,NA,NA,NA,NA,NA
2005,rng.27.5b6712b,demersal,Advice,NA,NA,NA,NA,14558,NA,NA,2018,NA,NA,NA,NA,NA,NA
2006,rng.27.5b6712b,demersal,Advice,NA,NA,NA,NA,9037,NA,NA,2018,NA,NA,NA,NA,NA,NA
2007,rng.27.5b6712b,demersal,Advice,NA,NA,NA,NA,8036,NA,NA,2018,NA,NA,NA,NA,NA,NA
2008,rng.27.5b6712b,demersal,Advice,NA,NA,NA,NA,5534,NA,NA,2018,NA,NA,NA,NA,NA,NA
2009,rng.27.5b6712b,demersal,Advice,NA,NA,NA,NA,9381,NA,NA,2018,NA,NA,NA,NA,NA,NA
2010,rng.27.5b6712b,demersal,Advice,NA,NA,NA,NA,6220,NA,NA,2018,NA,NA,NA,NA,NA,NA
2011,rng.27.5b6712b,demersal,Advice,NA,NA,NA,NA,3155,NA,NA,2018,NA,NA,NA,NA,NA,NA
2012,rng.27.5b6712b,demersal,Advice,NA,NA,NA,NA,9103,NA,NA,2018,NA,NA,NA,NA,NA,NA
2013,rng.27.5b6712b,demersal,Advice,NA,NA,NA,NA,3835,NA,NA,2018,NA,NA,NA,NA,NA,NA
2014,rng.27.5b6712b,demersal,Advice,NA,NA,NA,NA,2072,NA,NA,2018,NA,NA,NA,NA,NA,NA
2015,rng.27.5b6712b,demersal,Advice,NA,NA,NA,NA,1015,NA,NA,2018,NA,NA,NA,NA,NA,NA
2016,rng.27.5b6712b,demersal,Advice,NA,NA,NA,NA,1366,NA,NA,2018,NA,NA,NA,NA,NA,NA
2017,rng.27.5b6712b,demersal,Advice,NA,NA,NA,NA,1662,NA,NA,2018,NA,NA,NA,NA,NA,NA
NA,sal.neac.all,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,NA,NA,NA
1970,san.27.6a,demersal,Advice,NA,NA,NA,NA,0,NA,NA,2018,NA,NA,NA,NA,NA,NA
1971,san.27.6a,demersal,Advice,NA,NA,NA,NA,0,NA,NA,2018,NA,NA,NA,NA,NA,NA
1972,san.27.6a,demersal,Advice,NA,NA,NA,NA,0,NA,NA,2018,NA,NA,NA,NA,NA,NA
1973,san.27.6a,demersal,Advice,NA,NA,NA,NA,0,NA,NA,2018,NA,NA,NA,NA,NA,NA
1974,san.27.6a,demersal,Advice,NA,NA,NA,NA,0,NA,NA,2018,NA,NA,NA,NA,NA,NA
1975,san.27.6a,demersal,Advice,NA,NA,NA,NA,0,NA,NA,2018,NA,NA,NA,NA,NA,NA
1976,san.27.6a,demersal,Advice,NA,NA,NA,NA,17,NA,NA,2018,NA,NA,NA,NA,NA,NA
1977,san.27.6a,demersal,Advice,NA,NA,NA,NA,67,NA,NA,2018,NA,NA,NA,NA,NA,NA
1978,san.27.6a,demersal,Advice,NA,NA,NA,NA,0,NA,NA,2018,NA,NA,NA,NA,NA,NA
1979,san.27.6a,demersal,Advice,NA,NA,NA,NA,0,NA,NA,2018,NA,NA,NA,NA,NA,NA
1980,san.27.6a,demersal,Advice,NA,NA,NA,NA,211,NA,NA,2018,NA,NA,NA,NA,NA,NA
1981,san.27.6a,demersal,Advice,NA,NA,NA,NA,5972,NA,NA,2018,NA,NA,NA,NA,NA,NA
1982,san.27.6a,demersal,Advice,NA,NA,NA,NA,10873,NA,NA,2018,NA,NA,NA,NA,NA,NA
1983,san.27.6a,demersal,Advice,NA,NA,NA,NA,13051,NA,NA,2018,NA,NA,NA,NA,NA,NA
1984,san.27.6a,demersal,Advice,NA,NA,NA,NA,14166,NA,NA,2018,NA,NA,NA,NA,NA,NA
1985,san.27.6a,demersal,Advice,NA,NA,NA,NA,18586,NA,NA,2018,NA,NA,NA,NA,NA,NA
1986,san.27.6a,demersal,Advice,NA,NA,NA,NA,24469,NA,NA,2018,NA,NA,NA,NA,NA,NA
1987,san.27.6a,demersal,Advice,NA,NA,NA,NA,14479,NA,NA,2018,NA,NA,NA,NA,NA,NA
1988,san.27.6a,demersal,Advice,NA,NA,NA,NA,24465,NA,NA,2018,NA,NA,NA,NA,NA,NA
1989,san.27.6a,demersal,Advice,NA,NA,NA,NA,18785,NA,NA,2018,NA,NA,NA,NA,NA,NA
1990,san.27.6a,demersal,Advice,NA,NA,NA,NA,16515,NA,NA,2018,NA,NA,NA,NA,NA,NA
1991,san.27.6a,demersal,Advice,NA,NA,NA,NA,8532,NA,NA,2018,NA,NA,NA,NA,NA,NA
1992,san.27.6a,demersal,Advice,NA,NA,NA,NA,4985,NA,NA,2018,NA,NA,NA,NA,NA,NA
1993,san.27.6a,demersal,Advice,NA,NA,NA,NA,6236,NA,NA,2018,NA,NA,NA,NA,NA,NA
1994,san.27.6a,demersal,Advice,NA,NA,NA,NA,10627,NA,NA,2018,NA,NA,NA,NA,NA,NA
1995,san.27.6a,demersal,Advice,NA,NA,NA,NA,7111,NA,NA,2018,NA,NA,NA,NA,NA,NA
1996,san.27.6a,demersal,Advice,NA,NA,NA,NA,13257,NA,NA,2018,NA,NA,NA,NA,NA,NA
1997,san.27.6a,demersal,Advice,NA,NA,NA,NA,12679,NA,NA,2018,NA,NA,NA,NA,NA,NA
1998,san.27.6a,demersal,Advice,NA,NA,NA,NA,5320,NA,NA,2018,NA,NA,NA,NA,NA,NA
1999,san.27.6a,demersal,Advice,NA,NA,NA,NA,2627,NA,NA,2018,NA,NA,NA,NA,NA,NA
2000,san.27.6a,demersal,Advice,NA,NA,NA,NA,5771,NA,NA,2018,NA,NA,NA,NA,NA,NA
2001,san.27.6a,demersal,Advice,NA,NA,NA,NA,295,NA,NA,2018,NA,NA,NA,NA,NA,NA
2002,san.27.6a,demersal,Advice,NA,NA,NA,NA,706,NA,NA,2018,NA,NA,NA,NA,NA,NA
2003,san.27.6a,demersal,Advice,NA,NA,NA,NA,0,NA,NA,2018,NA,NA,NA,NA,NA,NA
2004,san.27.6a,demersal,Advice,NA,NA,NA,NA,566,NA,NA,2018,NA,NA,NA,NA,NA,NA
2005,san.27.6a,demersal,Advice,NA,NA,NA,NA,0,NA,NA,2018,NA,NA,NA,NA,NA,NA
2006,san.27.6a,demersal,Advice,NA,NA,NA,NA,0,NA,NA,2018,NA,NA,NA,NA,NA,NA
2007,san.27.6a,demersal,Advice,NA,NA,NA,NA,57,NA,NA,2018,NA,NA,NA,NA,NA,NA
2008,san.27.6a,demersal,Advice,NA,NA,NA,NA,0,NA,NA,2018,NA,NA,NA,NA,NA,NA
2009,san.27.6a,demersal,Advice,NA,NA,NA,NA,0,NA,NA,2018,NA,NA,NA,NA,NA,NA
2010,san.27.6a,demersal,Advice,NA,NA,NA,NA,0,NA,NA,2018,NA,NA,NA,NA,NA,NA
2011,san.27.6a,demersal,Advice,NA,NA,NA,NA,0,NA,NA,2018,NA,NA,NA,NA,NA,NA
2012,san.27.6a,demersal,Advice,NA,NA,NA,NA,0,NA,NA,2018,NA,NA,NA,NA,NA,NA
2013,san.27.6a,demersal,Advice,NA,NA,NA,NA,0,NA,NA,2018,NA,NA,NA,NA,NA,NA
2014,san.27.6a,demersal,Advice,NA,NA,NA,NA,0,NA,NA,2018,NA,NA,NA,NA,NA,NA
2015,san.27.6a,demersal,Advice,NA,NA,NA,NA,0,NA,NA,2018,NA,NA,NA,NA,NA,NA
2016,san.27.6a,demersal,Advice,NA,NA,NA,NA,0,NA,NA,2018,NA,NA,NA,NA,NA,NA
2017,san.27.6a,demersal,Advice,NA,NA,NA,NA,0,NA,NA,2018,NA,NA,NA,NA,NA,NA
1983,san.sa.1r,demersal,Advice,0.583,476870,F (ages 1-2),SSB,378795,378795,NA,2019,NA,NA,145000,110000,NA,NA
1984,san.sa.1r,demersal,Advice,0.658,205048,F (ages 1-2),SSB,498626,498626,NA,2019,NA,NA,145000,110000,NA,NA
1985,san.sa.1r,demersal,Advice,0.703,462314,F (ages 1-2),SSB,437114,437114,NA,2019,NA,NA,145000,110000,NA,NA
1986,san.sa.1r,demersal,Advice,0.472,277340,F (ages 1-2),SSB,382844,382844,NA,2019,NA,NA,145000,110000,NA,NA
1987,san.sa.1r,demersal,Advice,0.369,991526,F (ages 1-2),SSB,373021,373021,NA,2019,NA,NA,145000,110000,NA,NA
1988,san.sa.1r,demersal,Advice,0.511,593623,F (ages 1-2),SSB,413646,413646,NA,2019,NA,NA,145000,110000,NA,NA
1989,san.sa.1r,demersal,Advice,0.809,160332,F (ages 1-2),SSB,446028,446028,NA,2019,NA,NA,145000,110000,NA,NA
1990,san.sa.1r,demersal,Advice,0.808,250196,F (ages 1-2),SSB,306240,306240,NA,2019,NA,NA,145000,110000,NA,NA
1991,san.sa.1r,demersal,Advice,0.574,331042,F (ages 1-2),SSB,332204,332204,NA,2019,NA,NA,145000,110000,NA,NA
1992,san.sa.1r,demersal,Advice,0.836,286359,F (ages 1-2),SSB,558599,558599,NA,2019,NA,NA,145000,110000,NA,NA
1993,san.sa.1r,demersal,Advice,0.37,262761,F (ages 1-2),SSB,132024,132024,NA,2019,NA,NA,145000,110000,NA,NA
1994,san.sa.1r,demersal,Advice,0.299,180232,F (ages 1-2),SSB,193241,193241,NA,2019,NA,NA,145000,110000,NA,NA
1995,san.sa.1r,demersal,Advice,0.56,399512,F (ages 1-2),SSB,400588,400588,NA,2019,NA,NA,145000,110000,NA,NA
1996,san.sa.1r,demersal,Advice,0.523,364397,F (ages 1-2),SSB,265869,265869,NA,2019,NA,NA,145000,110000,NA,NA
1997,san.sa.1r,demersal,Advice,0.515,233748,F (ages 1-2),SSB,426089,426089,NA,2019,NA,NA,145000,110000,NA,NA
1998,san.sa.1r,demersal,Advice,0.632,522301,F (ages 1-2),SSB,377073,377073,NA,2019,NA,NA,145000,110000,NA,NA
1999,san.sa.1r,demersal,Advice,0.931,225258,F (ages 1-2),SSB,422718,422718,NA,2019,NA,NA,145000,110000,NA,NA
2000,san.sa.1r,demersal,Advice,0.752,142629,F (ages 1-2),SSB,299167,299167,NA,2019,NA,NA,145000,110000,NA,NA
2001,san.sa.1r,demersal,Advice,1.211,160653,F (ages 1-2),SSB,531265,531265,NA,2019,NA,NA,145000,110000,NA,NA
2002,san.sa.1r,demersal,Advice,0.829,154972,F (ages 1-2),SSB,606466,606466,NA,2019,NA,NA,145000,110000,NA,NA
2003,san.sa.1r,demersal,Advice,0.716,243531,F (ages 1-2),SSB,148039,148039,NA,2019,NA,NA,145000,110000,NA,NA
2004,san.sa.1r,demersal,Advice,0.726,94278,F (ages 1-2),SSB,203646,203646,NA,2019,NA,NA,145000,110000,NA,NA
2005,san.sa.1r,demersal,Advice,0.993,117243,F (ages 1-2),SSB,123422,123422,NA,2019,NA,NA,145000,110000,NA,NA
2006,san.sa.1r,demersal,Advice,1.216,75584,F (ages 1-2),SSB,240646,240646,NA,2019,NA,NA,145000,110000,NA,NA
2007,san.sa.1r,demersal,Advice,0.439,88345,F (ages 1-2),SSB,109624,109624,NA,2019,NA,NA,145000,110000,NA,NA
2008,san.sa.1r,demersal,Advice,0.832,129314,F (ages 1-2),SSB,234447,234447,NA,2019,NA,NA,145000,110000,NA,NA
2009,san.sa.1r,demersal,Advice,1.043,155127,F (ages 1-2),SSB,290995,290995,NA,2019,NA,NA,145000,110000,NA,NA
2010,san.sa.1r,demersal,Advice,0.552,119731,F (ages 1-2),SSB,300508,300508,NA,2019,NA,NA,145000,110000,NA,NA
2011,san.sa.1r,demersal,Advice,0.612,452707,F (ages 1-2),SSB,318840,318840,NA,2019,NA,NA,145000,110000,NA,NA
2012,san.sa.1r,demersal,Advice,0.113,163081,F (ages 1-2),SSB,46117,46117,NA,2019,NA,NA,145000,110000,NA,NA
2013,san.sa.1r,demersal,Advice,0.712,97246,F (ages 1-2),SSB,214359,214359,NA,2019,NA,NA,145000,110000,NA,NA
2014,san.sa.1r,demersal,Advice,0.426,73644,F (ages 1-2),SSB,78830,78830,NA,2019,NA,NA,145000,110000,NA,NA
2015,san.sa.1r,demersal,Advice,0.399,93153,F (ages 1-2),SSB,163381,163381,NA,2019,NA,NA,145000,110000,NA,NA
2016,san.sa.1r,demersal,Advice,0.028,270493,F (ages 1-2),SSB,14613,14613,NA,2019,NA,NA,145000,110000,NA,NA
2017,san.sa.1r,demersal,Advice,0.543,183689,F (ages 1-2),SSB,241916,241916,NA,2019,NA,NA,145000,110000,NA,NA
2018,san.sa.1r,demersal,Advice,0.633,231886,F (ages 1-2),SSB,130460,130460,NA,2019,NA,NA,145000,110000,NA,NA
2019,san.sa.1r,demersal,Advice,NA,97636,F (ages 1-2),SSB,NA,NA,NA,2019,NA,NA,145000,110000,NA,NA
1983,san.sa.2r,demersal,Advice,0.713,140225,F (ages 1-2),SSB,155664,155664,NA,2019,NA,NA,84000,56000,NA,NA
1984,san.sa.2r,demersal,Advice,0.606,71682,F (ages 1-2),SSB,133343,133343,NA,2019,NA,NA,84000,56000,NA,NA
1985,san.sa.2r,demersal,Advice,0.54,140225,F (ages 1-2),SSB,110546,110546,NA,2019,NA,NA,84000,56000,NA,NA
1986,san.sa.2r,demersal,Advice,0.758,84881,F (ages 1-2),SSB,225470,225470,NA,2019,NA,NA,84000,56000,NA,NA
1987,san.sa.2r,demersal,Advice,0.174,236570,F (ages 1-2),SSB,49070,49070,NA,2019,NA,NA,84000,56000,NA,NA
1988,san.sa.2r,demersal,Advice,0.585,188528,F (ages 1-2),SSB,149466,149466,NA,2019,NA,NA,84000,56000,NA,NA
1989,san.sa.2r,demersal,Advice,0.701,53960,F (ages 1-2),SSB,223507,223507,NA,2019,NA,NA,84000,56000,NA,NA
1990,san.sa.2r,demersal,Advice,0.458,114462,F (ages 1-2),SSB,133874,133874,NA,2019,NA,NA,84000,56000,NA,NA
1991,san.sa.2r,demersal,Advice,0.54,182225,F (ages 1-2),SSB,215508,215508,NA,2019,NA,NA,84000,56000,NA,NA
1992,san.sa.2r,demersal,Advice,0.533,133786,F (ages 1-2),SSB,184033,184033,NA,2019,NA,NA,84000,56000,NA,NA
1993,san.sa.2r,demersal,Advice,0.451,159692,F (ages 1-2),SSB,139826,139826,NA,2019,NA,NA,84000,56000,NA,NA
1994,san.sa.2r,demersal,Advice,0.451,133519,F (ages 1-2),SSB,244939,244939,NA,2019,NA,NA,84000,56000,NA,NA
1995,san.sa.2r,demersal,Advice,0.258,240386,F (ages 1-2),SSB,113899,113899,NA,2019,NA,NA,84000,56000,NA,NA
1996,san.sa.2r,demersal,Advice,0.441,227521,F (ages 1-2),SSB,182562,182562,NA,2019,NA,NA,84000,56000,NA,NA
1997,san.sa.2r,demersal,Advice,0.553,115036,F (ages 1-2),SSB,242094,242094,NA,2019,NA,NA,84000,56000,NA,NA
1998,san.sa.2r,demersal,Advice,0.287,299839,F (ages 1-2),SSB,99814,99814,NA,2019,NA,NA,84000,56000,NA,NA
